run_id,core,seed,sample,round,phase,position,label,param,ops,units_per_op,elapsed_ns,deferred_ns,result,expected,resident_before,resident_after,file_pages,read_syscalls,write_syscalls,read_bytes,write_bytes,cancelled_write_bytes,device_reads,device_read_sectors,device_writes,device_write_sectors,device_flushes,journal_commits,deferred_device_writes,deferred_device_write_sectors,deferred_device_flushes,deferred_journal_commits,voluntary_switches,involuntary_switches,cpu_before,cpu_after
1,P,20260921,33,1,measure,10,overwrite_fsync,1,256,1,1829387699,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,800,12512,263,263,0,0,0,0,519,0,11,11
1,P,20260921,34,1,measure,11,append_fsync,1,256,1,1841803159,0,256,256,0,0,65536,2,256,4096,1048576,0,1,8,1000,21272,260,257,0,0,0,0,514,0,11,11
1,P,20260921,35,1,measure,12,rand_read_warm,0,256,1,323372,0,256,256,65536,65536,65536,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
1,P,20260921,36,1,measure,13,rand_read_cold,0,256,1,15275777,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
1,P,20260921,37,1,measure,14,append_buffered,0,256,1,1119013,7618104,256,256,0,0,65536,2,256,0,1048576,0,0,0,0,0,0,0,10,2088,1,1,0,0,11,11
1,P,20260921,38,1,measure,15,append_fsync,64,4,64,31679465,0,256,256,0,0,65536,2,256,12288,1048576,0,3,24,16,2208,4,4,0,0,0,0,22,0,11,11
1,P,20260921,39,1,measure,16,overwrite_fdatasync,1,256,1,513816464,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,2,11,11
1,P,20260921,40,1,measure,17,rand_read_cold_bis,0,256,1,14938011,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
1,P,20260921,41,1,measure,18,tmpfs_append_fsync,1,256,1,581601,0,256,256,0,0,65536,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
1,P,20260921,42,1,measure,19,overwrite_fdatasync_double,1,256,2,1080495073,0,512,512,0,0,65536,2,512,0,2097152,0,0,0,1037,4296,517,3,0,0,0,0,1023,4,11,11
